osm_id,ncc_owned,osm_way_id,house_area,house_peri,house_vert,private,house_lati,NATIONALCA,land_area,land_perim,land_verti,land_longi,land_latit,COUNT,house_long,b2lpercent
"229232594","0","229232594","64","39","6",no,6971947.608500000089407,29386419.0000,96.0000,47.0000,13.0000,-127562.4106,6971951.4777,"2",-127561.6200,"67"
"229232595","0","229232595","72","40","6",no,6971937.246000001206994,29386510.0000,98.0000,47.0000,13.0000,-127561.5773,6971940.9053,"2",-127560.6100,"73"
"229232596","0","229232596","75","43","7",no,6971928.743400000035763,29386597.0000,94.0000,47.0000,13.0000,-127560.7148,6971932.2336,"2",-127562.4600,"80"
"229232597","0","229232597","65","39","6",no,6971919.469599999487400,29386726.0000,99.0000,47.0000,14.0000,-127559.2279,6971914.9357,"2",-127559.3000,"66"
"229232598","0","229232598","66","39","6",no,6971911.457700000144541,29386726.0000,99.0000,47.0000,14.0000,-127559.2279,6971914.9357,"2",-127558.9100,"67"
"229232599","0","229232599","65","39","6",no,6971901.841199999675155,29386836.0000,97.0000,47.0000,14.0000,-127557.8458,6971897.7802,"2",-127558.3000,"67"
"229232600","0","229232600","78","44","7",no,6971893.726099999621511,29386836.0000,97.0000,47.0000,14.0000,-127557.8458,6971897.7802,"2",-127558.9900,"80"
"229232601","0","229232601","56","34","6",no,6971880.352400001138449,29386936.0000,96.0000,47.0000,13.0000,-127556.5638,6971883.9056,"2",-127554.8600,"58"
"229232602","0","229232602","58","34","6",no,6971872.218700000084937,29387000.0000,99.0000,49.0000,12.0000,-127556.8493,6971875.3084,"2",-127554.3400,"59"
"229232603","0","229232603","57","34","6",no,6971862.974600000306964,29387075.0000,98.0000,47.0000,12.0000,-127555.0125,6971866.8389,"2",-127553.5100,"58"
"229232604","0","229232604","65","38","7",no,6971854.885099999606609,29387142.0000,91.0000,47.0000,14.0000,-127554.2991,6971858.3284,"2",-127554.5900,"71"
"229232605","0","229232605","64","38","6",no,6971845.609899999573827,29387257.0000,102.0000,51.0000,16.0000,-127554.4109,6971841.2660,"2",-127553.7200,"63"
"229232606","0","229232606","87","48","7",no,6971825.441399999894202,29387339.0000,251.0000,89.0000,24.0000,-127563.1400,6971829.6793,"2",-127554.8000,"35"
"229232607","0","229232607","40","27","5",no,6971991.010200000368059,29386073.0000,283.0000,105.0000,39.0000,-127584.6996,6971987.9261,"3",-127594.8800,"14"
"229830678","0","229830678","30","22","4",no,6972809.495900000445545,29342917.0000,113.0000,44.0000,31.0000,-128101.7203,6972815.0268,"1",-128100.4600,"27"
"229830679","0","229830679","33","23","4",no,6972754.115699999965727,29324670.0000,139.0000,58.0000,13.0000,-128343.8558,6972755.0505,"1",-128341.8800,"24"
"229830680","0","229830680","27","22","4",no,6972820.214799999259412,29335379.0000,130.0000,54.0000,8.0000,-128171.4561,6972823.0150,"1",-128173.6700,"21"
"229830681","0","229830681","38","27","6",no,6972672.262400000356138,29324084.0000,163.0000,75.0000,19.0000,-128366.0193,6972670.9342,"2",-128359.5400,"23"
"229830682","0","229830682","49","29","4",no,6972606.687300000339746,29326841.0000,265.0000,74.0000,20.0000,-128326.2413,6972605.9722,"1",-128325.2100,"18"
"229830683","0","229830683","36","29","8",no,6972747.048399999737740,29327935.0000,135.0000,58.0000,17.0000,-128291.1848,6972751.8835,"2",-128293.4100,"27"
"229830684","0","229830684","35","28","8",no,6972801.314899999648333,29346184.0000,119.0000,62.0000,11.0000,-128049.3229,6972809.6172,"2",-128049.8600,"29"
"229830685","0","229830685","28","22","4",no,6972656.515499999746680,29324070.0000,164.0000,69.0000,12.0000,-128368.4500,6972661.1870,"2",-128364.6000,"17"
"229830686","0","229830686","40","28","6",no,6972823.256199999712408,29334057.0000,106.0000,51.0000,21.0000,-128191.3859,6972828.5328,"2",-128189.7500,"38"
"229830687","0","229830687","47","31","8",no,6972571.826999999582767,29326600.0000,196.0000,68.0000,8.0000,-128319.5569,6972577.2342,"2",-128323.9000,"24"
"229830688","0","229830688","33","23","4",no,6972645.684399999678135,29323985.0000,194.0000,75.0000,12.0000,-128371.8707,6972651.8782,"2",-128368.6300,"17"
"229830689","0","229830689","33","23","4",no,6972837.098199999891222,29333275.0000,177.0000,81.0000,28.0000,-128213.6025,6972838.0122,"2",-128221.1100,"19"
"229830690","0","229830690","33","23","4",no,6972743.906499999575317,29329031.0000,108.0000,58.0000,14.0000,-128272.6186,6972751.7336,"2",-128274.3800,"31"
"229830691","0","229830691","31","23","4",no,6972798.448400000110269,29347512.0000,118.0000,49.0000,11.0000,-128028.5613,6972804.3836,"1",-128030.8500,"26"
"229830692","0","229830692","32","23","4",no,6972779.579800001345575,29328293.0000,226.0000,77.0000,23.0000,-128306.4427,6972780.0012,"1",-128304.3800,"14"
"229830693","0","229830693","39","27","6",no,6972796.605800000019372,29348394.0000,118.0000,48.0000,10.0000,-128017.2714,6972802.3236,"2",-128014.4600,"33"
"229830694","0","229830694","32","23","4",no,6972811.498700000345707,29337885.0000,110.0000,44.0000,30.0000,-128129.8017,6972817.8349,"2",-128133.3800,"29"
"229830695","0","229830695","33","23","4",no,6972714.254099999554455,29324507.0000,123.0000,52.0000,14.0000,-128354.7360,6972709.8439,"2",-128353.4300,"27"
"229830696","0","229830696","62","34","5",no,6972698.733800000511110,29326519.0000,149.0000,61.0000,30.0000,-128318.0149,6972701.4107,"1",-128318.5800,"42"
"229830697","0","229830697","44","35","11",no,6972628.509600000455976,29323543.0000,209.0000,90.0000,17.0000,-128383.7921,6972634.4125,"2",-128377.3200,"21"
"229830698","0","229830698","36","29","8",no,6972818.135300001129508,29332714.0000,120.0000,54.0000,15.0000,-128222.9667,6972821.4529,"2",-128224.5900,"30"
"229830699","0","229830699","40","26","4",no,6972583.069299999624491,29324214.0000,206.0000,66.0000,22.0000,-128358.3440,6972584.5212,"2",-128355.1600,"19"
"229830700","0","229830700","36","29","8",no,6972787.695399999618530,29328472.0000,176.0000,71.0000,14.0000,-128300.8786,6972790.2784,"2",-128303.2600,"20"
"229830701","0","229830701","31","23","4",no,6972810.089599999599159,29332603.0000,120.0000,54.0000,26.0000,-128227.4900,6972811.9302,"1",-128225.8100,"26"
"229830702","0","229830702","41","28","6",no,6972620.424300000071526,29323252.0000,208.0000,83.0000,14.0000,-128388.2810,6972625.5732,"2",-128378.5700,"20"
"229830703","0","229830703","24","20","4",no,6972793.762600000016391,29350429.0000,99.0000,49.0000,24.0000,-127993.5661,6972800.2310,"2",-127998.1000,"24"
"229830704","0","229830704","36","24","4",no,6972610.926900000311434,29322408.0000,215.0000,94.0000,22.0000,-128403.1549,6972610.5158,"2",-128394.2900,"17"
"229830705","0","229830705","29","22","5",no,6972806.919200000353158,29328650.0000,187.0000,80.0000,14.0000,-128298.7680,6972813.2833,"2",-128299.8700,"16"
"229830706","0","229830706","31","23","4",no,6972815.805900000035763,29328653.0000,187.0000,80.0000,14.0000,-128284.0804,6972822.8764,"2",-128282.7100,"17"
"229830707","0","229830707","48","32","4",no,6972770.232699999585748,29358008.0000,70.0000,35.0000,8.0000,-127961.4449,6972773.2426,"2",-127953.9600,"69"
"229830708","0","229830708","35","28","8",no,6972592.940299999900162,29321276.0000,294.0000,81.0000,14.0000,-128413.0828,6972589.1348,"2",-128400.6300,"12"
"229830709","0","229830709","37","29","8",no,6972814.735999999567866,29330510.0000,179.0000,97.0000,19.0000,-128270.6823,6972822.0473,"2",-128274.6000,"21"
"229830710","0","229830710","48","29","4",no,6972658.809700000099838,29327910.0000,222.0000,71.0000,14.0000,-128308.8653,6972658.2209,"1",-128314.8400,"22"
"229830711","0","229830711","51","30","6",no,6972751.760099999606609,29325307.0000,134.0000,56.0000,10.0000,-128332.0943,6972757.3888,"3",-128332.7300,"38"
"229830712","0","229830712","36","29","8",no,6972808.330799999646842,29343580.0000,113.0000,60.0000,13.0000,-128091.2382,6972814.6505,"3",-128092.3700,"32"
"229830713","0","229830713","36","27","7",no,6972585.208100000396371,29321276.0000,294.0000,81.0000,14.0000,-128413.0828,6972589.1348,"1",-128402.3700,"12"
"229830714","0","229830714","33","23","4",no,6972811.571600000374019,29330500.0000,188.0000,71.0000,22.0000,-128251.2090,6972822.0072,"2",-128255.6200,"18"
"229830715","0","229830715","27","22","4",no,6972794.368499999865890,29332311.0000,108.0000,62.0000,24.0000,-128228.7042,6972795.5088,"2",-128234.6000,"25"
"229830716","0","229830716","40","29","8",no,6972786.397099999710917,29332193.0000,136.0000,81.0000,29.0000,-128231.7781,6972786.1529,"2",-128235.7200,"29"
"229830717","0","229830717","27","21","4",no,6972766.075600000098348,29331973.0000,126.0000,54.0000,10.0000,-128235.3378,6972767.5912,"2",-128239.0300,"21"
"229830718","0","229830718","29","22","4",no,6972754.631699999794364,29331909.0000,119.0000,54.0000,8.0000,-128237.3444,6972758.0888,"2",-128241.3300,"24"
"229830719","0","229830719","38","29","8",no,6972746.547100000083447,29331979.0000,143.0000,68.0000,14.0000,-128237.1892,6972748.4026,"2",-128242.4400,"27"
"229830720","0","229830720","31","23","4",no,6972727.133799999952316,29331831.0000,109.0000,63.0000,17.0000,-128238.9257,6972730.2397,"1",-128245.6700,"28"
"229830721","0","229830721","48","28","4",no,6972640.641200000420213,29327628.0000,187.0000,65.0000,17.0000,-128310.9672,6972645.2322,"2",-128316.1600,"26"
"229830722","0","229830722","62","35","8",no,6972693.361399999819696,29328194.0000,195.0000,66.0000,7.0000,-128293.3805,6972696.9450,"2",-128292.3800,"32"
"229830723","0","229830723","38","29","8",no,6972695.788399999961257,29324297.0000,130.0000,65.0000,16.0000,-128359.2031,6972700.0836,"2",-128359.8300,"29"
"229830724","0","229830724","35","28","8",no,6972814.555900000035763,29337785.0000,132.0000,74.0000,20.0000,-128149.0295,6972821.7011,"2",-128152.4900,"27"
"229830725","0","229830725","34","24","4",no,6972749.948599999770522,29326627.0000,137.0000,56.0000,8.0000,-128311.8866,6972754.5729,"2",-128315.0900,"25"
"229830726","0","229830726","31","23","4",no,6972804.865399999544024,29344861.0000,112.0000,47.0000,13.0000,-128070.5618,6972810.1136,"1",-128073.1900,"28"
"229830727","0","229830727","48","28","4",no,6972631.903300000354648,29327382.0000,192.0000,64.0000,14.0000,-128314.4353,6972632.6151,"1",-128318.4300,"25"
"229830728","0","229830728","30","22","4",no,6972688.062400000169873,29324165.0000,124.0000,54.0000,11.0000,-128360.6383,6972690.3804,"2",-128362.2500,"24"
"229830729","0","229830729","32","23","4",no,6972815.596099999733269,29335999.0000,129.0000,53.0000,8.0000,-128160.9637,6972821.9771,"1",-128160.5200,"25"
"229830730","0","229830730","33","23","4",no,6972802.214700000360608,29345578.0000,116.0000,48.0000,8.0000,-128059.4317,6972808.7133,"2",-128057.9600,"28"
"229830731","0","229830731","49","29","4",no,6972615.554899999871850,29327080.0000,182.0000,63.0000,14.0000,-128318.7407,6972620.0474,"2",-128322.9200,"27"
"229830732","0","229830732","31","23","4",no,6972748.124900000169873,29327254.0000,139.0000,56.0000,9.0000,-128301.4928,6972753.0158,"1",-128301.4800,"22"
"229830733","0","229830733","18","19","4",no,6972681.347299999557436,29328194.0000,195.0000,66.0000,7.0000,-128293.3805,6972696.9450,"3",-128303.3300,"9"
"229830734","0","229830734","16","17","4",no,6972674.822200000286102,29329103.0000,228.0000,70.0000,7.0000,-128279.9975,6972693.7944,"2",-128281.8600,"7"
"229830735","0","229830735","32","23","4",no,6972577.916100000031292,29321276.0000,294.0000,81.0000,14.0000,-128413.0828,6972589.1348,"1",-128405.7100,"11"
"229830737","0","229830737","21","20","4",no,6972674.056200000457466,29328201.0000,245.0000,76.0000,17.0000,-128306.0146,6972671.5911,"1",-128310.6200,"9"
"229830738","0","229830738","13","15","5",no,6972813.040400000289083,29328650.0000,187.0000,80.0000,14.0000,-128298.7680,6972813.2833,"1",-128302.2300,"7"
"229833625","0","229833625","45","27","5",no,6972282.418800000101328,29323781.0000,130.0000,49.0000,13.0000,-128361.0089,6972280.5142,"2",-128360.0100,"35"
"229833626","1","229833626","42","26","5",yes,6972278.243800001218915,29324551.0000,136.0000,51.0000,10.0000,-128348.9572,6972278.9834,"2",-128347.8600,"31"
"229833627","1","229833627","42","26","4",yes,6972277.260599999688566,,145.0000,52.0000,10.0000,-128336.2798,6972278.3021,"2",-128335.5500,"29"
"229833628","0","229833628","67","33","10",no,6972277.099000000394881,29326190.0000,136.0000,52.0000,10.0000,-128323.6021,6972277.3867,"2",-128322.7200,"49"
"229833629","1","229833629","43","26","5",yes,6972278.291500000283122,29326919.0000,134.0000,51.0000,12.0000,-128311.4370,6972276.5515,"2",-128310.1600,"32"
"229833630","1","229833630","42","26","5",yes,6972272.241700000129640,,136.0000,52.0000,10.0000,-128299.3065,6972275.7404,"2",-128298.4700,"31"
"229833631","1","229833631","42","26","4",yes,6972271.269999999552965,,140.0000,52.0000,8.0000,-128286.9382,6972274.8994,"2",-128286.2200,"30"
"229833632","0","229833632","24","20","4",no,6972359.463600000366569,,,,,,,"0",-128174.7700,
"229927744","0","229927744","48","30","4",no,6971927.513199998997152,29409666.0000,107.0000,54.0000,9.0000,-127240.2988,6971923.7829,"3",-127230.9700,"45"
"229927745","0","229927745","58","37","7",no,6971876.377299999818206,29411610.0000,144.0000,53.0000,17.0000,-127209.7158,6971877.1874,"2",-127210.3100,"40"
"229927746","0","229927746","59","37","7",no,6971869.768199998885393,29410892.0000,135.0000,53.0000,13.0000,-127220.1671,6971870.7506,"3",-127220.5900,"44"
"229927747","0","229927747","41","26","5",no,6971861.825500000268221,29409715.0000,115.0000,43.0000,19.0000,-127234.6398,6971866.5726,"2",-127229.5200,"36"
"229927748","0","229927748","48","30","4",no,6971934.230999999679625,29409349.0000,107.0000,54.0000,10.0000,-127244.6856,6971930.3640,"2",-127235.3900,"45"
"229927749","0","229927749","48","30","4",no,6971940.938800000585616,29409015.0000,120.0000,57.0000,11.0000,-127249.9473,6971936.7636,"2",-127239.8100,"40"
"229927750","0","229927750","39","27","6",no,6971907.611899999901652,29408134.0000,138.0000,61.0000,10.0000,-127259.2199,6971906.7672,"4",-127257.1000,"28"
"229927751","0","229927751","38","27","6",no,6971905.476099999621511,29408134.0000,138.0000,61.0000,10.0000,-127259.2199,6971906.7672,"2",-127263.8000,"28"
"229927752","0","229927752","39","27","7",no,6971903.330599999986589,29407132.0000,98.0000,56.0000,9.0000,-127268.2404,6971906.7665,"2",-127270.5100,"40"
"229927753","0","229927753","42","28","6",no,6971899.572499999776483,29406111.0000,115.0000,53.0000,7.0000,-127283.8586,6971900.1554,"2",-127280.2000,"37"
"229927754","0","229927754","42","28","6",no,6971897.376500001177192,29406111.0000,115.0000,53.0000,7.0000,-127283.8586,6971900.1554,"2",-127287.3800,"37"
"229927755","0","229927755","76","40","4",no,6971888.916899999603629,29404176.0000,109.0000,50.0000,11.0000,-127308.3587,6971890.5963,"2",-127306.0100,"70"
"229927756","0","229927756","67","42","8",no,6971886.021700000390410,29403474.0000,83.0000,46.0000,11.0000,-127316.8405,6971888.6891,"2",-127313.4200,"81"
"229927757","0","229927757","57","39","6",no,6971882.425400000065565,29402952.0000,82.0000,44.0000,8.0000,-127323.9013,6971885.6217,"2",-127321.6600,"70"
"229927758","0","229927758","63","43","7",no,6971881.869099999777973,29402440.0000,85.0000,46.0000,10.0000,-127331.6401,6971883.2531,"2",-127328.6500,"74"
"229927759","0","229927759","55","38","8",no,6971878.627100000157952,29401889.0000,78.0000,42.0000,12.0000,-127339.3112,6971880.3021,"2",-127335.8100,"71"
"229927760","0","229927760","59","37","7",no,6971845.515399999916553,29403971.0000,71.0000,42.0000,10.0000,-127316.3547,6971844.8429,"2",-127320.9400,"83"
"229927761","0","229927761","55","36","6",no,6971883.041199999861419,29412155.0000,140.0000,51.0000,25.0000,-127199.5531,6971884.2918,"2",-127200.0900,"39"
"229927762","1","229927762","14","16","4",yes,6971965.091099999845028,29422937.0000,216.0000,81.0000,14.0000,-127075.9310,6971962.9469,"1",-127061.2100,"6"
"229927764","0","229927764","12","16","5",no,6971922.524899999611080,29415992.0000,129.0000,46.0000,10.0000,-127147.7153,6971922.8633,"1",-127143.9700,"9"
"229927765","0","229927765","53","32","6",no,6971909.007799998857081,29410350.0000,235.0000,68.0000,13.0000,-127233.4399,6971911.6966,"1",-127234.9700,"23"
"229943154","0","229943154","35","24","4",no,6971953.259700000286102,29433652.0000,153.0000,52.0000,6.0000,-126949.4315,6971958.6809,"2",-126952.8800,"23"
"229943155","0","229943155","38","26","6",no,6971892.193199999630451,29420870.0000,101.0000,46.0000,10.0000,-127100.2051,6971895.3802,"1",-127100.7700,"38"
"229943156","0","229943156","36","24","4",no,6971841.053600000217557,29414510.0000,83.0000,43.0000,10.0000,-127167.3249,6971840.0494,"2",-127171.2100,"43"
"229943157","0","229943157","42","38","6",no,6971900.934700000099838,57193945.0000,69.0000,47.0000,14.0000,-126957.8995,6971902.2885,"2",-126955.2400,"61"
"229943158","0","229943158","44","28","6",no,6971963.680399999953806,29422937.0000,216.0000,81.0000,14.0000,-127075.9310,6971962.9469,"2",-127078.3700,"20"
"229943159","0","229943159","35","24","4",no,6971910.451600000262260,29435230.0000,78.0000,42.0000,8.0000,-126920.1966,6971913.5504,"2",-126924.2400,"45"
"229943160","0","229943160","34","23","5",no,6971934.254300000146031,29423592.0000,171.0000,61.0000,12.0000,-127068.5066,6971942.5582,"2",-127073.0900,"20"
"229943161","0","229943161","55","38","8",no,6971896.879399999976158,29432347.0000,86.0000,51.0000,11.0000,-126963.6659,6971899.4599,"2",-126960.8300,"64"
"229943162","0","229943162","33","23","4",no,6971926.024400000460446,29423996.0000,107.0000,47.0000,9.0000,-127061.3423,6971931.7434,"2",-127067.6300,"31"
"229943163","0","229943163","51","39","8",no,6971893.793300000019372,29431971.0000,86.0000,49.0000,10.0000,-126969.4185,6971895.3237,"2",-126966.2000,"59"
